email,razao_social,nome_fantasia,cnpj,uf,municipio,situacao_cadastral,exemplo_produto_licitado
william@wrcassol.com,WR CASSOL ENGENHARIA & CONSTRUCOES LTDA,WR CASSOL ENGENHARIA & CONSTRUCOES,15137421000136,RS,Santa Maria,Ativa,CONTRATACAO DE HORA MAQUINA A FIM DE VIABILIZAR ACOES DE MELHORIA EM ESTRADAS VICINAIS ATINGIDAS PELOS EVENTOS CLIMATICO
comercial@emk.ind.br,EMK INDUSTRIA E COMERCIO DE PLASTICOS LTDA,EMK,22828119000190,RS,Gramado,Ativa,AQUISICAO DE PECAS PRE MOLDADAS MODULARES PARA IMPLANTACAO DE MULTIPLOS DISPOSITIVOS AUXILIARES ECOLOGICOS DE TRANSITO  
grupopaoemelvp@hotmail.com,MARIA CLARICE VILAS BOAS RIBEIRO E CIA LTDA,PAO MEL,38695557000167,MG,Itajubá,Ativa,"Contratação de empresa e de produtor rural para a Aquisição de Gêneros Alimentícios e Perecíveis para Merenda Escolar, e"
financeiro@agismedical.com.br,AGIS MEDICAL PRODUTOS HOSPITALARES LTDA,AGIS MEDICAL,05222267000147,MG,Belo Horizonte,Ativa,Aquisição de material medico para demanda HCM
rembrinds@outlook.com,45.612.064 RHIDDY SAYMON ALMEIDA MENDES,,45612064000181,GO,Ceres,Ativa,"COMPREENDE OBJETO DESTA CONTRATACAO, A LAVAGEM DE TODA FROTA DE VEICULOS LOTADOS NA SECRETARIA MUNICIPAL DE EDUCACAO."
financeirobraatzcabrais@gmail.com,BRAATZ COMERCIO DE AMBIENTES PLANEJADOS LTDA,,33335312000105,RS,Novo Cabrais,Ativa,Aquisicao de armario sob medida  destinado a sala utilizada pela EMATER  com o objetivo de melhorar a organizacao  o arm
contato@pavsulasfaltos.com.br,PAVSUL ASFALTOS E PAVIMENTACOES LTDA,PAVSUL ASFALTOS E PAVIMENTACOES,18375607000111,SC,Araranguá,Ativa, aquisição de massa asfáltica para manutenção e conservação de vias urbanas
maxqualitybh@gmail.com,MAX QUALITY COMERCIO LTDA,MAX QUALITY,42810782000174,MG,Belo Horizonte,Ativa,"AQUISIÇÃO DE INSUMOS DE TIC E MATERIAIS DE ÁUDIO, VÍDEO E FOTO PARA O NÚCLEO SUDOESTE DA UTFPR, PARA ATENDER AS DEMADAS "
fiscalgas.matriz@geq.com.br,NACIONAL GAS BUTANO DISTRIBUIDORA LTDA,,06980064004846,PE,Ipojuca,Ativa,EMISSÃO DE NOTA DE EMPENHO PARA CUSTEAR AS DESPESAS COM AQUISIÇÃO DE GÁS LIQUEFEITO DE PETRÓLEO QUE ATENDERÁ DEMANDAS DO
eliaswagner_3@hotmail.com,ELIAS WAGNER PRODUCOES ARTISTICAS LTDA,,13452656000197,ES,Linhares,Ativa,"Contratacao do cantor ELIAS WAGMER, para realizacao de shows no dia 04/07/2026,na 33A Festa do Produtor Rural do municip"
inovdiagnostica@hotmail.com,INOV DIAGNOSTICA LTDA,INOV DIAGNOSTICA,53204431000136,GO,Goiânia,Ativa,AQUISICAO DE INSUMOS PARA REALIZACAO DE EXAMES HEMATOLOGICOS DOS EQUIPAMENTOS INSTALADOS NO CENTRO MUNICIPAL DE DIAGNOST
revelarbasquete@hotmail.com,MARCIO A. LIMA ESPORTES,REVELAR BASQUETE,12836415000189,SP,Ribeirão Preto,Ativa,"Pagamento das taxas de inscrição e arbitragem obrigatórias para que as equipes de basquete sub-14 e sub-21, masculinas e"
anacristinafreire561@gmail.com,OFICINA E BORRACHARIA FREIRE LTDA,OFICINA E BORRACHARIA FREIRE,61793165000152,GO,Matrinchã,Ativa,"DESPESA PROVENIENTE AQUISIÇÃO DE PNEUS PARA MOTONIVELADORA, DESTINADOS À MANUTENÇÃO E AO PLENO FUNCIONAMENTO DO VEÍCULO "
guilherme-nobre10@hotmail.com,GUILHERME HENRIQUE NOBRE,,51221657000110,SP,Batatais,Ativa,Pagamento da taxa de arbitragem obrigatória para que a equipe de futebol da Fundação de Amparo ao Esporte de Jaboticabal
nt-comercio@hotmail.com,NT COMERCIO ONLINE LTDA,NT COMERCIO ONLINE,24708774000130,ES,São José do Calçado,Ativa,"Aquisição de televisor Smart TV LED 50 polegadas, com resolução 4K UHD."
ronaldo.suzart@medtronic.com,AUTO SUTURE DO BRASIL LTDA.,MEDTRONIC,01645409000390,SP,Osasco,Ativa,Aquisicao de insumos medico hospitalares  destinados ao cumprimento de ordens judiciais  por meio da Secretaria Municipa
andreyeconrado@gmail.com,A. OLMES FURTADO PESCADOR E C. RODRIGUES DE SENA NETO LTDA,ANDREY E CONRADO,61170453000150,MT,Cuiabá,Ativa,INEXIGIBILIDADE DE LICITAÇÃO PARA CONTRATAÇÃO DE ARTISTAS CONSAGRADOS PARA APRESENTAÇÃO NO EVENTO EM COMEMORAÇÃO AO ANIV
linobatistaltda@gmail.com,LINO BATISTA LTDA,,51345506000173,SP,Mogi das Cruzes,Ativa,AQUISIÇÃO DE MATERIAIS DE CONSTRUÇÃO PARA MANUTENÇÃO PREDIAL.
erides.marcos@gmail.com,MARCOS ERIDES OLIVEIRA DE OLIVEIRA,,46094935000185,SC,Araranguá,Ativa,"AQUISIÇÃO DE MOBILIARIOS EM GERAL A FIM DE ATENDER AS DEMANDAS DA SECRETARIA DE EDUCAÇÃO DO MUNICIPIO DE ARARANGUÁ/SC, C"
superarmed@superarmed.com.br,SUPERARMED EQUIPAMENTOS MEDICOS HOSPITALARES LTDA,SUPERAR MED,23643895000188,SP,Embu das Artes,Ativa,"REGISTRO DE PREÇOS, para Futura e Eventual Contratação de Empresa Especializada em Locação de Cilindro de Oxigênio e Rea"
witerkenedy@hotmail.com,WITER KENNEDY DOS SANTOS 47830921172,,13634081000123,GO,Buriti Alegre,Ativa,"O objeto do presente Contrato consiste na prestação de serviços de Propaganda Volante, Locação de Som e Locução para Eve"
lidianefj@yahoo.com.br,MARIA DE LOURDES FARIAS JUNQUEIRA LTDA,LILI.,60917104000197,ES,Alfredo Chaves,Ativa,"CONTRATACAO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO EVENTUAL E PARCELADO DE KITS DE COFFEE BREAK, DESTINADOS AO ATE"
licitaspdistribuidor@outlook.com,LICITASP DISTRIBUIDOR DE EQUIPAMENTOS SOCIEDADE UNIPESSOAL LTDA,,48277417000122,SP,São Paulo,Ativa,AQUISIÇÃO DE 06 UN DE VENTILADOR DE PAREDE - DIAMETRO 50 CM - MINIMO 3 PAS.
supervisaoadm@biomigbrasil.com.br,BIOMIG MATERIAIS MEDICO-HOSPITALARES LTDA,,22355622000175,MG,Belo Horizonte,Ativa,Aquisição de material medico para demanda HCM
laboratoriosferring@laboratoriosferring.com.br,LABORATORIOS FERRING LTDA,LABORATORIOS FERRING,74232034000652,SP,Vinhedo,Ativa,AQUISIÇÃO DE MEDICAMENTOS
rosecapriata@hotmail.com,CAPRIATA DE SOUZA LIMA & SOUZA LIMA LTDA,CAPRIATA FEST,86982790000173,MT,Cuiabá,Ativa,"CONTRATACAO DE EMPRESA NO FORNECIMENTO DE COQUETEL
VOLANTE. EVENTO: COQUETEL DE POSSE, NO DIA 17/04/2026."
gustavosouza.contabil@gmail.com,PDN SERVICOS E COMERCIO LTDA,PDN SERVICOS,46288407000167,BA,Salvador,Ativa,"Contratação de empresa especializada para, sob demanda, prestar serviços de manutenção do Estádio Municipal de São Migue"
eventos@finotom.com,FINO TOM PRODUCOES E EVENTOS LTDA,,19499619000110,SP,São Paulo,Ativa,INEXIGIBILIDADE DE LICITAÇÃO PARA CONTRATAÇÃO DE ARTISTAS CONSAGRADOS PARA APRESENTAÇÃO NO EVENTO EM COMEMORAÇÃO AO ANIV
manancialequipamentos@gmail.com,MANANCIAL MEDICAL LTDA,MANANCIAL EQUIPAMENTOS,24603766000129,MG,Vespasiano,Ativa,MATERIAL MÉDICO HOSPITALAR
nf@grupocriative.com.br,CRIATIVE MUSIC LTDA,GRUPO CRIATIVE,08648622000132,ES,Vila Velha,Ativa,"Constitui o objeto do presente contrato a prestação de serviço de empresa especializada em
Produção Artística, detentor"
novacomadm@gmail.com,NOVACOM PRODUCOES LTDA,NOVACOM PRODUCOES,09420444000150,CE,Limoeiro do Norte,Ativa,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE ASSESSORIA EM COMUNICAÇÃO INSTITUCIONAL, TRANSPARÊNCIA "
asus@com4.com.br,ASUS - INDUSTRIA DE MAQUINAS AGRICOLAS LTDA,,10303297000118,SP,Batatais,Ativa,"AQUISIÇÃO DE BENS NO ÂMBITO DO PROGRAMA NACIONAL DE MÁQUINAS, EQUIPAMENTOS E VEÍCULOS PARA O DESENVOLVIMENTO REGIONAL E "
jmjmedeiros@hotmail.com,2K EMPREENDIMENTOS E SERVICOS LTDA,2K EMPREEDIMENTOS E SERVICOS,40356161000137,RN,Açu,Ativa,"O OBJETO DA PRESENTE LICITAÇÃO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE TRANSPORTE ESCOLAR,"
hscalore@yahoo.com,H. S. CALORE SIMONETTI,PERFEITO ESTILO,06179505000141,SP,Rio Claro,Ativa,"FRONHA, LENCOL S/ ELASTICO."
contratos@workshow.com.br,FEF PRODUCOES ARTISTICAS LTDA,FRED & FABRICIO PRODUCOES,45114202000100,GO,Goiânia,Ativa,INEXIGIBILIDADE DE LICITAÇÃO PARA CONTRATAÇÃO DE ARTISTAS CONSAGRADOS PARA APRESENTAÇÃO NO EVENTO EM COMEMORAÇÃO AO ANIV
contato@contatodiario.com.br,CONTATO DIARIO LTDA,CONTATO DIARIO,03501722000118,ES,Serra,Ativa,Contrato referente a Contratação de empresa especializada na prestação de serviços de acompanhamento de publicações judi
adm@contreinamentos.com.br,CONNECT ON MARKETING DE EVENTOS LTDA,CON TREINAMENTOS,13859951000162,PR,Curitiba,Ativa,SOLICITAÇÃO DE ANÁLISE DE VIABILIDADE DE CONTRATAÇÃO DE AÇÃO DE DESENVOLVIMENTO - SUPERINTENDÊNCIA DE OBRAS
cadastro@zipperer.com.br,13.463.939 JOSE ALCIONIR GRIMM,,13463939000134,SC,Rio Negrinho,Ativa,"Fornecimento de motores para portões eletrônicos, incluindo todos os equipamentos, materiais, acessórios necessários e m"
formedbr@formedbr.com.br,FORMED BR MATERIAIS MEDICOS E HOSPITALARES LTDA,FORMED BR,02955937000146,SP,Atibaia,Ativa,AQUISIÇÃO PREGÃO ELETRÔNICO FIO DE SUTURA
detetizadoralourenco@yahoo.com.br,CRISTINA AQUINO LIMA,DEDETIZADORA LOURENCO,24405008000104,MS,Ponta Porã,Ativa,CONTRATACAO DE SERVICOS DE CONTROLE DE PRAGAS E INSETOS DA DPF/PONTA PORA/MS
fcguerreiro@hotmail.com,LUCIMARA DE FREITAS GUERREIRO,,20166877000164,SP,Águas de São Pedro,Ativa,"AQUISIÇÃO DE INSUMOS DE TIC E MATERIAIS DE ÁUDIO, VÍDEO E FOTO PARA O NÚCLEO SUDOESTE DA UTFPR, PARA ATENDER AS DEMADAS "
ma2comercial@ma2comercial.com.br,M A 2 COMERCIAL LTDA,M A 2 COMERCIAL,30420630000186,SP,São Paulo,Ativa,AQUISIÇÃO DE REAGENTES E MEIOS DE CULTURA PARA ATENDER A DEMANDA DO DAEBB-PG (RESPONSÁVEIS: MARIA CAROLINA DE OLIVEIRA R
raphacantor1990@gmail.com,RAFAEL NASCIMENTO PRODUCAO LTDA,RAFAEL NASCIMENTO PRODUCAO,62393284000180,MT,Comodoro,Ativa,INEXIGIBILIDADE DE LICITAÇÃO PARA CONTRATAÇÃO DE ARTISTAS CONSAGRADOS PARA APRESENTAÇÃO NO EVENTO EM COMEMORAÇÃO AO ANIV
contabilidade@polarfix.com.br,POLAR FIX INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA,,02881877000407,MG,São Gonçalo do Sapucaí,Ativa,Aquisição de material medico para demanda HCM
administracao@kcinco.com.br,KCINCO CAMINHOES E ONIBUS LTDA,KCINCO,08440584000128,MS,Campo Grande,Ativa,"AQUISIÇÃO DE CAMINHÃO CAÇAMBA BASCULANTE 4X2, EM ATENDIMENTO AO CONVÊNIO Nº 166/2026/SECID"
primor.contato@outlook.com,PRIMOR COMERCIO DE TINTAS PRODUTOS E SERVICOS DE SINALIZACAO LTDA,PRIMOR COMERCIO TINTAS E SINALIZACAO,57598558000138,SP,Nova Odessa,Ativa,"CONTRATACAO DE EMPRESA ESPECIALIZADA PARA FUTURA, EVENTUAL E PARCELADA AQUISICAO DE MATERIAIS PARA SINALIZACAO VIARIA, P"
concremixpremoldados@gmail.com,CONCREMIX PRE-MOLDADOS LTDA,CONCREMIX PRE-MOLDADOS,48443625000154,GO,Itauçu,Ativa,AQUISIÇÃO DE MATERIAIS PRÉ-MOLDADOS DE CONCRETO PARA ATENDER AS NECESSIDADES NA INFRAESTRUTURA DO LAGO MUNICIPAL DE ITAU
grupoaguiar@aguiarmultimusic.com.br,LL VILAS EVENTOS LTDA,AGUIAR MULTIMUSIC,27673878000144,TO,Palmas,Ativa,INEXIGIBILIDADE DE LICITAÇÃO PARA CONTRATAÇÃO DE ARTISTAS CONSAGRADOS PARA APRESENTAÇÃO NO EVENTO EM COMEMORAÇÃO AO ANIV
victorsoareslopes@gmail.com,41.407.584 VICTOR JOSE SOARES TEIXEIRA LOPES,,41407584000100,BA,Salvador,Ativa,"Contratação do profissional Victor Jacó Lopes para ministrar o Curso “Media Training – Gestão Reputacional e de Crise”, "
lfbelemltda@gmail.com,PROSERVICE LTDA,,22881445000160,RO,Porto Velho,Ativa,"O objeto do presente instrumento é a contratação visa atender à demanda por serviços de buffet, coffee break, cerimonial"
fausto-queiroz@hotmail.com,SAFAM EMPREENDIMENTOS LTDA,"SAFAM ENGENHARIA, ASSESSORIA E PROJETOS",40748757000182,MG,Guanhães,Ativa,Contratação de empresa especializada para execução de obra de engenharia destinada ao calçamento de estradas vicinais no
mariana@ipead.face.ufmg.br,"FUNDACAO INSTITUTO DE PESQUISAS ECONOMICAS, ADMINISTRATIVAS E CONTABEIS DE MINAS GERAIS - IPEAD",IPEAD/MG,16578361000150,MG,Belo Horizonte,Ativa,"CONTRATAÇÃO DA FUNDAÇÃO INSTITUTO DE PESQUISAS ECONÔMICAS, ADMINISTRATIVAS E CONTÁBEIS DE MINAS GERAIS COM A FINALIDADE "
escritorioalvarez@terra.com.br,HIDRAULICA L L COMERCIO E SERVICOS EM EQUIPAMENTOS HIDRAULICOS LTDA,,22496280000103,SP,Araras,Ativa,Contratacao de empresa especializada em servico de usinagem e calderaria para realizar a fixacao do novo motor 600 na ba
innova.promocao@gmail.com,INNOVA PROMOCOES E EVENTOS LTDA,,41125429000192,SP,São Paulo,Ativa,REGISTRO DE PRECOS PARA AQUISICAO DE MATERIAIS DESTINADOS A AFERICAO DE SINAIS VITAIS  COMPREENDENDO ESTETOSCOPIOS  ESFI
mastermed@mastermedhospitalar.com.br,MASTERMED COMERCIAL LTDA,MASTERMED,02662841000190,MG,Belo Horizonte,Ativa,Aquisição de material medico para demanda HCM
promedlondrina@hotmail.com,PROMED DISTRIBUIDORA DE MATERIAIS E EQUIPAMENTOS HOSPITALARES E ODONTOLOGICOS LTDA,,53976974000171,PR,Londrina,Ativa,REGISTRO DE PRECOS PARA AQUISICAO DE MATERIAIS DESTINADOS A AFERICAO DE SINAIS VITAIS  COMPREENDENDO ESTETOSCOPIOS  ESFI
fiscal@medmax.com.br,MARIMAX COMERCIO E IMPORTACAO DE PRODUTOS PARA SAUDE E VETERINARIOS LTDA,MARIMAX,20339865000194,MG,Santa Rita do Sapucaí,Ativa,REGISTRO DE PRECOS PARA AQUISICAO DE MATERIAIS DESTINADOS A AFERICAO DE SINAIS VITAIS  COMPREENDENDO ESTETOSCOPIOS  ESFI
eng3tservico@hotmail.com,3T CONSTRUCOES E SERVICOS LTDA,3T CONSTRUCOES,29247685000157,CE,Itaitinga,Ativa,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A REFORMA E ADEQUAÇÃO DE PRÉDIO PÚBLICO PARA FUNCIONAMENTO DA CASA DE APOIO A 
carmenhentschke@gmail.com,CARMEN LIANE SOARES HENTSCHKE LTDA,"CH ENFERMAGEM, ASSESSORIA, VIGILANCIA E ASSISTENCIA",64578295000160,RS,Estrela,Ativa,"Credenciamento de pessoas jurídicas para prestação de serviços técnicos profissionais na área da saúde, assistência soci"
alanatandres@gmail.com,ALANA THAIS GISCH ANDRES LTDA,,65928674000104,RS,Panambi,Ativa,CHAMAMENTO PÚBLICO PARA CREDENCIAMENTO DE PESSOAS JURÍDICAS PRESTADORAS DE SERVIÇOS NA ÁREA DA SAÚDE E OUTRAS ATIVIDADES
alvescharles237@gmail.com,C A R SERVICOS E LOCACOES LTDA,,51022360000125,RN,Açu,Ativa,"O OBJETO DA PRESENTE LICITAÇÃO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE TRANSPORTE ESCOLAR,"
panificadora.origemdograo@gmail.com,M M M SANTANA PANIFICADORA LTDA,,25454301000116,PR,Cianorte,Ativa,Contratação de empresa para fornecimento de lanches prontos e bebidas. 
lmdeventosesportivos@gmail.com,LMD EVENTOS ESPORTIVOS LTDA,LMD EVENTOS ESPORTIVOS,30375336000108,SC,Balneário Gaivota,Ativa,"O objeto da presente licitação é a prestação de serviços para execução de programa especializado em formação esportiva, "
rtmcomerciomoveisltda@gmail.com,RTM INDUSTRIA E COMERCIO DE MOVEIS LTDA,RTM MOVEIS,60624992000150,MG,Formiga,Ativa,DESPESA COM MOBILIÁRIO EM GERAL - PREGAO 90075/2025 - UASG 158123 PROCESSO 23773.000941/2025-64
elias@mgsuldistribuidora.com.br,RIBEIRO COMERCIO VAREJISTA E ATACADISTA LTDA,MGSUL DISTRIBUIDORA,19612735000102,MG,Itajubá,Ativa,ESSES DADOS DEVERAO CONSTAR NA NOTA FISCAL (2026NC000230 - 2025PR000035 - MATERIAL DE EXPEDIENTE  - SI 16 - PC 75.911) O
jgmengenharia@outlook.com,JGM CONSTRUTORA E INCORPORADORA LTDA,JGM CONSTRUTORA,28697127000120,PB,João Pessoa,Ativa,Contratação de empresa especializada para construção de 25 unidades habitacionais para atendimento de famílias em situaç
avisos.rfb@bayer.com,BAYER S.A.,BAYER S.A. (BARUERI CECI II),18459628009767,SP,Guarulhos,Ativa,"Aquisição de Medicamentos CEAF (Diversos) 03, destinados ao atendimento dos usuários cadastrados no Componente Especiali"
dinamicocontabil@gmail.com,VICOLP MATERIAIS PARA CONSTRUCAO LTDA,VICOLP,36855963000114,GO,Pontalina,Ativa,"PROVENIENTE DE DESPESA COM AQUISICAO MATERIAIS DE CONSTRUÇÃO PARA REPAROS NO FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL, CONF"
vetpet212@gmail.com,"ALMEIDA SERVICOS VETERINARIOS, CONSULTORIA E PET SHOP LTDA",VET & PET,42728620000191,BA,Paulo Afonso,Ativa,O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE EMPRESA PARA PRESTÇÃO DE SERVIÇOS TÉCNICOS PROFISSIONAIS ESPECIALIZA
tecfly@gmail.com,TEC FLY CONTROLE DE PRAGAS LTDA,TEC FLY,27404825000128,MT,Lucas do Rio Verde,Ativa,CONTRATACAO DE SERVICOS DE CONTROLE DE PRAGAS E INSETOS DA DPF/NAVIRAI/MS
soll@soll.eng.br,SOLL -SERVICOS OBRAS E LOCACOES LTDA,,00323090000151,PE,Olinda,Ativa,CONTRATAÇÃO DE SERVIÇOS CONTÍNUOS DE LOCAÇÃO DE MÃO DE OBRA COM DEDICAÇÃO EXCLUSIVA DE AUXILIARES DE COZINHA E COZINHEIR
novamix.lv@outlook.com,NOVA MIX LTDA,NOVA MIX,49949246000101,GO,Goiânia,Ativa,EMPENHO ATA PE 90044/2024 UASG 158122 - APARELHOS E UTENSÍLIOS DOMÉSTICOS PARA O CAMPUS IBIRITÉ - SEI IBIRITÉ 23825.0013
csmoveis.financeiro@gmail.com,COSTA & SILVA COMERCIO DE MOVEIS E UTILIDADES LTDA,COSTA & SILVA,50387433000110,MG,Formiga,Ativa," Contratação de empresa para aquisição de equipamentos e mobiliários, destinados as Unidades de Ensino"
grupotributario@semparar.com.br,SEM PARAR INSTITUICAO DE PAGAMENTO LTDA,,04088208000165,SP,São Paulo,Ativa,Prestação de serviços de fornecimento de transponder de identificação veicular (TIV/TAG) para passagem automática em rod
financeiroodomed@outlook.com,D F COMERCIAL ODONTOLOGICA LTDA,ODOMED,00175188000109,MA,São Luís,Ativa,Processo:15901.009271/2025; Registro de preço para aquisição de materiais médicos hospitalares (fios cirúrgicos) para at
inovardesumidificadores@gmail.com,INOVAR DESUMIDIFICADORES LTDA,INOVAR DESUMIDIFICADORES,53940914000107,SP,Carapicuíba,Ativa,AQUISICAO DE DESUMIDIFICADOR PARA ATENDER ÀS NECESSIDADES DAS INSTALAÇÕES DO HERBÁRIO RADAM BRASIL DA  SES/BA
enfermeirajuracema@gmail.com,JURACEMA SIQUEIRA OLIVEIRA LTDA,,65913172000100,RS,Santa Rosa,Ativa,CHAMAMENTO PÚBLICO PARA CREDENCIAMENTO DE PESSOAS JURÍDICAS PRESTADORAS DE SERVIÇOS NA ÁREA DA SAÚDE E OUTRAS ATIVIDADES
vj.zampieri@uol.com.br,XMEDICINE IMPORTADORA E DISTRIBUIDORA DE PRODUTOS PARA A SAUDE LTDA,,36619587000169,SP,Santana de Parnaíba,Ativa,AQUISIÇÃO PREGÃO ELETRÔNICO FIO DE SUTURA
atendimento@bloisassociados.com.br,FORCA E ACAO COMERCIO E EVENTOS LTDA,FORCA E ACAO,02980776000140,SP,São Paulo,Ativa,"Contratação da equipe ""FORÇA & AÇÃO"" por meio de inexigibilidade de licitação da empresa FORÇA E AÇÃO COMÉRCIO E EVENTOS"
contrattus.contato@gmail.com,CONTRATTU' S SERVICOS DE ENGENHARIA E CONSULTORIA LTDA,CONTRATTU' S,04032302000100,BA,Feira de Santana,Ativa,Contratação de empresa especializada em engenharia civil para a execução das obras de construção de 25 (vinte e cinco) u
fernandoalexfernandes@yahoo.com.br,FERNANDO ALEX FERNANDES PROMOCAO DE EVENTOS,,46707426000180,PR,Maringá,Ativa,Contratação de empresa especializada na prestação de serviços de cronometragem eletrônica para serem utilizados nas corr
contato@avantengenharia.com.br,"AVANT ENGENHARIA, LAUDOS, PROJETOS E PERICIAS LTDA",AVANT ENGENHARIA,48008844000105,PR,Medianeira,Ativa,Contratação de empresa especializada para emissão de Laudo Técnico de Renovação de Ar da Central de Material e Esteriliz
victorbatista4374@gmail.com,V H S & CIA LTDA,INOVA CONSTRUTORA,41425024000170,PR,Cianorte,Ativa,Contratação de empresa para prestação de serviços e reparos civis.
cleusa@rioquimica.com.br,RIOQUIMICA S.A.,,55643555000143,SP,São José do Rio Preto,Ativa,AQUISIÇÃO DE MEDICAMENTOS
amtransporteeguincho@gmail.com,A M TRANSPORTE & GUINCHO LTDA,,52236716000196,PR,Cianorte,Ativa,Contratação de empresa para serviços de guincho em eventos da Diretoria Municipal de Trânsito.
diretoria.agha@gmail.com,AGHA ATACADO LTDA,,45388474000190,SP,Santo André,Ativa,"Item 8: ADOCANTE DIETETICO; EM PO; COMPOSTO DE SUCRALOSE, ACESULFAME DE POTASSIO, LACTOSE, ANTIUMECTANTE E OUTROS INGRED"
gabriel_werneck2@hotmail.com,JOAO GABRIEL WERNECK,PEDRALVET EV,45165523000126,MG,Pedralva,Ativa,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE EQUIPE DE MÉDICOS VETERINÁRIOS DESTINADOS A ATUAR NA PRIMEIRA 
raconfeccao@hotmail.com,RA CONFECCOES E UNIFORMES LTDA,RA CONFECCOES,10963837000190,SP,São Paulo,Ativa,SISTEMA DE REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO FARDAMENTOS PADRONIZADOS DESTINADOS A ATENDER AS DEMANDAS
agscomercioser@hotmail.com,AGS COMERCIO E SERVICOS LTDA,AGS CONSERVACAO,30712427000183,PB,João Pessoa,Ativa,SISTEMA DE REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO FARDAMENTOS PADRONIZADOS DESTINADOS A ATENDER AS DEMANDAS
afrentelicitacoes@gmail.com,A FRENTE SOLUCOES INTEGRADAS LTDA,A FRENTE SOLUCOES INTEGRADAS,36489366000113,MG,Lagoa Santa,Ativa,AQUISIÇÃO DE MATERIAIS E EQUIPAMENTOS PARA O EXERCÍCIO DAS ATIVIDADES DE SALVAMENTO E SOCORRO
compras.bhz@lcmconstrucao.com.br,LCM CONSTRUCAO E COMERCIO S.A,***********,19758842000135,MG,Belo Horizonte,Ativa,"EXECUÇÃO DOS SERVIÇOS DE CONSERVAÇÃO E MANUTENÇÃO DA RODOVIA FEDERAL BR-158/GO, COM VISTAS A EXECUÇÃO DE PLANO DE TRABAL"
edvando.pereira@hotmail.com,"AVALIPEC - AVALIACOES, PERICIAS E CONSULTORIA LTDA",AVALIPEC,19530045000104,MG,Itapecerica,Ativa,Contratação de serviço de engenharia para acompanhamento e inspeção da fabricação e montagem de tanques reservatórios me
hermannbatista@gmail.com,HB SERVICOS MEDICOS LTDA,,37552003000148,RS,Ijuí,Ativa,CHAMAMENTO PÚBLICO PARA CREDENCIAMENTO DE PESSOAS JURÍDICAS PRESTADORAS DE SERVIÇOS NA ÁREA DA SAÚDE E OUTRAS ATIVIDADES
recepcao.nepsolucoes@gmail.com,NEP SOLUCOES E INFORMATICA - COMERCIO E SERVICOS LTDA,NEP SOLUCOES,17215437000145,RJ,Três Rios,Ativa,Aquisição do item 01 de referente a compra de materiais de informática.
moveisartflex@bol.com.br,GV3 COMERCIO E INDUSTRIA LTDA,,45326165000196,ES,Barra de São Francisco,Ativa," Contratação de empresa para aquisição de equipamentos e mobiliários, destinados as Unidades de Ensino"
c2p2fardamentos@gmail.com,C2P2 COMERCIO DE ROUPAS E ACESSORIOS LTDA,,50483837000107,PB,Campina Grande,Ativa,SISTEMA DE REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO FARDAMENTOS PADRONIZADOS DESTINADOS A ATENDER AS DEMANDAS
danilo94@hotmail.com,H P P COMERCIO LTDA,DC UNIFORMES,52560461000112,TO,Palmas,Ativa,O objeto do presente consiste na contratação de aquisição de uniformes escolares
